expense_id;client_id;place_id;is_promo_type;creation_utc;creator_employee_id
804126;133897;3;0;2018-06-19 13:46:00;7413
804127;137737;3;0;2018-06-19 13:50:00;7413
804131;143383;1;0;2018-06-19 14:02:00;7580
804136;154271;3;0;2018-06-19 14:43:00;7413
804137;154239;1;0;2018-06-19 14:45:00;7580
804143;154266;1;0;2018-06-19 14:59:00;7580
804144;127640;1;0;2018-06-19 15:00:00;7580
803400;154206;1;0;2018-06-17 11:24:00;7528
803404;154088;1;0;2018-06-17 11:59:00;7528
803408;147484;3;0;2018-06-17 12:43:00;7413
803415;92871;3;0;2018-06-17 12:59:00;7413
803427;148849;3;0;2018-06-17 13:17:00;7413
803428;113212;3;0;2018-06-17 13:17:00;7413
803438;31445;3;0;2018-06-17 14:04:00;7413
803443;154202;3;0;2018-06-17 14:13:00;7413
803465;120593;3;0;2018-06-17 15:24:00;7420
803466;137738;3;0;2018-06-17 15:26:00;7420
803471;41945;3;0;2018-06-17 15:31:00;7420
803472;41945;3;0;2018-06-17 15:32:00;7420
803473;51690;3;0;2018-06-17 15:32:00;7420
803479;150858;3;0;2018-06-17 15:37:00;7413
803480;150859;3;0;2018-06-17 15:38:00;7413
803481;109580;3;0;2018-06-17 15:38:00;7420
803485;153822;3;0;2018-06-17 15:53:00;7420
803503;140172;3;0;2018-06-17 16:17:00;7413
803504;78261;3;0;2018-06-17 16:19:00;7413
803505;48448;3;0;2018-06-17 16:21:00;7413
803522;133903;3;0;2018-06-17 17:52:00;7413
803531;148069;3;0;2018-06-17 19:12:00;7413
803532;137737;3;0;2018-06-17 19:12:00;7413
803533;124734;3;0;2018-06-17 19:12:00;7413
803534;137733;3;0;2018-06-17 19:12:00;7413
803554;17582;3;0;2018-06-17 20:46:00;7413
803564;152945;1;0;2018-06-17 21:30:00;7413
802283;111855;1;0;2018-06-13 13:03:00;7580
802284;111856;1;0;2018-06-13 13:03:00;7580
802290;153262;3;0;2018-06-13 14:14:00;7420
802296;154047;3;0;2018-06-13 14:19:00;7420
802297;133894;3;0;2018-06-13 14:21:00;7420
802303;123185;1;0;2018-06-13 15:30:00;7413
802304;154074;1;0;2018-06-13 15:30:00;7580
802308;123185;1;0;2018-06-13 15:34:00;7413
802309;153859;1;0;2018-06-13 16:13:00;7580
802310;39588;1;0;2018-06-13 16:22:00;7580
802317;147412;1;0;2018-06-13 16:31:00;7580
802318;147412;1;0;2018-06-13 16:31:00;7580
802322;154082;1;0;2018-06-13 17:08:00;7413
802323;117337;1;0;2018-06-13 17:10:00;7580
802328;145098;1;0;2018-06-13 17:15:00;7580
802329;55808;1;0;2018-06-13 17:59:00;7580
802336;55808;1;0;2018-06-13 18:08:00;7580
802337;154077;1;0;2018-06-13 18:09:00;7580
802340;154083;1;0;2018-06-13 18:25:00;7580
802341;137428;1;0;2018-06-13 18:28:00;7580
802342;154075;1;0;2018-06-13 18:38:00;7580
802352;143604;1;1;2018-06-13 19:24:00;7580
802354;143604;1;0;2018-06-13 19:24:00;7580
802355;140491;1;1;2018-06-13 19:25:00;7580
802360;151436;1;0;2018-06-13 19:35:00;7580
802361;143604;1;0;2018-06-13 19:37:00;7580
802416;149159;1;0;2018-06-14 04:33:00;7413
802427;151430;1;0;2018-06-14 07:14:00;7580
802428;151584;1;0;2018-06-14 07:16:00;7580
802429;153859;1;0;2018-06-14 07:17:00;7580
802430;151432;1;0;2018-06-14 07:17:00;7580
802442;150922;3;0;2018-06-14 07:32:00;7572
802447;151031;3;0;2018-06-14 07:36:00;7572
802448;151031;3;0;2018-06-14 07:37:00;7572
802587;153516;1;0;2018-06-14 13:32:00;7580
802593;137023;1;0;2018-06-14 13:40:00;7580
802594;137023;1;0;2018-06-14 13:41:00;7580
802600;137102;1;0;2018-06-14 13:44:00;7580
802602;137181;1;0;2018-06-14 13:45:00;7580
802607;154114;1;0;2018-06-14 14:39:00;7428
802608;154114;1;0;2018-06-14 14:40:00;7428
802617;154118;3;0;2018-06-14 15:22:00;7413
802638;133246;1;0;2018-06-14 15:45:00;7580
802640;154114;1;0;2018-06-14 15:59:00;7428
802650;154113;1;0;2018-06-14 16:57:00;7580
802651;154112;1;0;2018-06-14 16:58:00;7580
802657;102610;1;0;2018-06-14 17:04:00;7580
802662;133438;1;0;2018-06-14 17:23:00;7580
803660;154209;3;0;2018-06-18 07:25:00;7413
803661;149450;3;0;2018-06-18 07:38:00;7413
803668;154234;3;0;2018-06-18 08:16:00;7413
803703;153925;1;0;2018-06-18 11:52:00;7413
803707;113212;3;0;2018-06-18 12:33:00;7413
803728;78261;1;1;2018-06-18 13:06:00;7324
803729;102687;3;0;2018-06-18 13:08:00;7413
803734;154238;1;0;2018-06-18 13:09:00;7413
803759;154050;3;0;2018-06-18 13:50:00;7420
803760;121864;3;0;2018-06-18 13:50:00;7420
803762;147807;3;0;2018-06-18 13:51:00;7420
803768;154241;1;1;2018-06-18 13:57:00;7324
803769;154240;1;1;2018-06-18 13:58:00;7324
803770;154148;1;1;2018-06-18 13:58:00;7324
803774;142120;3;0;2018-06-18 14:05:00;7413
803780;39588;3;0;2018-06-18 14:31:00;7413
803790;69151;3;0;2018-06-18 14:48:00;7413
803795;69151;3;0;2018-06-18 14:49:00;7413
803796;69151;3;0;2018-06-18 14:49:00;7413
803797;69151;3;0;2018-06-18 14:49:00;7413
803798;69151;3;0;2018-06-18 14:49:00;7413
803817;125056;3;0;2018-06-18 15:04:00;7413
803827;124734;3;0;2018-06-18 15:15:00;7413
803838;151328;3;0;2018-06-18 15:25:00;7413
803891;154146;3;0;2018-06-18 17:15:00;7413
803897;120593;3;0;2018-06-18 17:30:00;7413
803905;70985;3;0;2018-06-18 18:19:00;7413
803906;137733;3;0;2018-06-18 18:23:00;7413
803912;153827;3;0;2018-06-18 18:40:00;7413
803918;122562;3;0;2018-06-18 18:59:00;7413
803919;154183;3;0;2018-06-18 18:59:00;7413
803944;92871;3;0;2018-06-18 19:31:00;7413
803982;133897;3;0;2018-06-18 23:09:00;7413
804011;154250;3;0;2018-06-19 05:12:00;7413
804012;154251;3;0;2018-06-19 05:12:00;7413
804018;137625;3;0;2018-06-19 05:48:00;7413
804056;132585;1;0;2018-06-19 09:38:00;7413
804057;132585;1;0;2018-06-19 09:39:00;7413
804074;62405;3;0;2018-06-19 10:22:00;7413
804096;94018;1;0;2018-06-19 12:24:00;7580
804098;148042;3;0;2018-06-19 12:47:00;7413
804106;153089;1;0;2018-06-19 12:53:00;7580
804116;154268;1;0;2018-06-19 13:17:00;7580
804117;70938;3;0;2018-06-19 13:30:00;7413
804118;124705;3;0;2018-06-19 13:31:00;7413
804123;127996;3;0;2018-06-19 13:45:00;7413
804124;124739;3;0;2018-06-19 13:45:00;7413
804125;133893;3;0;2018-06-19 13:45:00;7413
804129;137746;3;0;2018-06-19 13:59:00;7413
804130;137733;3;0;2018-06-19 13:59:00;7413
804135;154270;3;0;2018-06-19 14:40:00;7413
804138;154240;1;0;2018-06-19 14:47:00;7580
804145;153926;1;0;2018-06-19 15:02:00;7580
804146;92871;3;0;2018-06-19 15:06:00;7413
804151;31505;3;0;2018-06-19 15:34:00;7413
804154;154175;1;0;2018-06-19 15:42:00;7580
804158;103427;1;0;2018-06-19 16:06:00;7580
804159;103427;1;0;2018-06-19 16:08:00;7580
804160;103427;1;0;2018-06-19 16:14:00;7580
804164;103427;1;0;2018-06-19 16:27:00;7580
804165;150761;1;0;2018-06-19 16:28:00;7580
804167;150761;1;0;2018-06-19 16:30:00;7580
804171;154274;3;0;2018-06-19 16:45:00;7413
804172;154275;3;0;2018-06-19 16:49:00;7413
804178;31243;3;0;2018-06-19 17:10:00;7413
804179;120593;3;0;2018-06-19 17:34:00;7413
804180;136707;3;0;2018-06-19 17:38:00;7413
804191;154273;1;0;2018-06-19 18:33:00;7580
804192;137746;3;0;2018-06-19 18:48:00;7413
804193;137733;3;0;2018-06-19 18:49:00;7413
804196;153815;1;0;2018-06-19 18:58:00;7580
804197;113867;3;0;2018-06-19 19:03:00;7413
804201;102369;3;0;2018-06-19 20:11:00;7413
804202;92871;3;0;2018-06-19 20:11:00;7413
804209;88219;1;0;2018-06-19 20:21:00;7580
804211;154276;1;0;2018-06-19 20:42:00;7580
804212;154277;1;0;2018-06-19 20:45:00;7580
804216;137746;3;0;2018-06-19 21:20:00;7413
804220;88219;1;0;2018-06-19 21:34:00;7580
804273;154296;3;0;2018-06-20 02:38:00;7413
804274;137625;3;0;2018-06-20 02:38:00;7413
804281;142125;3;0;2018-06-20 03:31:00;7413
804282;142120;3;0;2018-06-20 03:31:00;7413
804283;154295;3;0;2018-06-20 04:04:00;7413
804284;154294;3;0;2018-06-20 04:05:00;7413
804311;154050;3;0;2018-06-20 05:18:00;7413
804312;37464;3;0;2018-06-20 05:18:00;7413
804326;154282;3;0;2018-06-20 07:14:00;7413
804329;149450;3;0;2018-06-20 07:43:00;7413
804350;124734;3;0;2018-06-20 11:35:00;7413
804351;148069;3;0;2018-06-20 11:35:00;7413
804352;133904;3;0;2018-06-20 11:35:00;7413
804353;142125;3;0;2018-06-20 11:35:00;7413
804358;154300;3;0;2018-06-20 11:39:00;7413
804359;154299;3;0;2018-06-20 11:40:00;7413
804360;154300;3;0;2018-06-20 11:40:00;7413
804361;154300;3;0;2018-06-20 11:40:00;7413
804378;92871;3;0;2018-06-20 13:53:00;7413
804380;124348;3;0;2018-06-20 14:17:00;7413
804388;92871;3;0;2018-06-20 14:31:00;7413
804395;132585;3;0;2018-06-20 15:02:00;7413
804396;145448;3;0;2018-06-20 15:03:00;7413
804401;89512;1;0;2018-06-20 15:04:00;7580
804406;69151;3;0;2018-06-20 15:17:00;7413
804407;154118;3;0;2018-06-20 15:29:00;7413
804413;121882;3;0;2018-06-20 17:04:00;7413
804414;123542;3;0;2018-06-20 17:05:00;7413
804420;154301;3;0;2018-06-20 18:25:00;7413
804425;143285;1;0;2018-06-20 19:45:00;7413
804426;124612;3;0;2018-06-20 20:00:00;7413
804432;136707;3;0;2018-06-20 21:38:00;7413
804436;136708;3;0;2018-06-20 21:43:00;7413
804467;154305;3;0;2018-06-21 05:40:00;7413
804468;63449;3;0;2018-06-21 05:50:00;7413
804469;154308;3;0;2018-06-21 05:50:00;7413
804470;154307;3;0;2018-06-21 05:50:00;7413
804471;154306;3;0;2018-06-21 06:18:00;7413
804502;154311;1;0;2018-06-21 09:16:00;7413
804503;154311;1;0;2018-06-21 09:22:00;7413
804508;154311;1;0;2018-06-21 09:36:00;7413
804525;117278;1;0;2018-06-21 12:24:00;7580
804529;153013;3;0;2018-06-21 12:59:00;7413
804530;153013;3;0;2018-06-21 12:59:00;7413
804531;31505;3;0;2018-06-21 12:59:00;7413
804532;147925;3;0;2018-06-21 13:04:00;7413
804595;153886;3;0;2018-06-21 14:41:00;7413
804611;154324;3;0;2018-06-21 15:59:00;7572
804612;127455;3;0;2018-06-21 16:01:00;7572
804633;120593;3;0;2018-06-21 16:33:00;7572
804641;148415;3;0;2018-06-21 16:42:00;7413
804642;154324;3;0;2018-06-21 16:44:00;7572
804645;148415;3;0;2018-06-21 16:56:00;7572
804653;154324;3;0;2018-06-21 17:01:00;7572
804654;154327;3;0;2018-06-21 17:04:00;7413
804655;154326;3;0;2018-06-21 17:04:00;7413
804147;69151;3;0;2018-06-19 15:06:00;7413
804148;102369;3;0;2018-06-19 15:07:00;7413
804149;153013;3;0;2018-06-19 15:34:00;7413
804150;153013;3;0;2018-06-19 15:34:00;7413
804156;150761;1;0;2018-06-19 16:02:00;7580
804157;103427;1;0;2018-06-19 16:04:00;7580
804169;103427;1;0;2018-06-19 16:32:00;7580
804184;136708;3;0;2018-06-19 17:46:00;7413
804190;154032;1;0;2018-06-19 18:27:00;7580
804198;134413;3;0;2018-06-19 19:47:00;7413
804224;133897;3;0;2018-06-19 22:08:00;7413
804225;137737;3;0;2018-06-19 22:08:00;7413
804264;154287;3;0;2018-06-20 01:02:00;7413
804271;133893;3;0;2018-06-20 02:07:00;7413
804272;124739;3;0;2018-06-20 02:07:00;7413
804300;154278;3;0;2018-06-20 05:03:00;7413
804301;147668;3;0;2018-06-20 05:03:00;7413
804302;154279;3;0;2018-06-20 05:03:00;7413
804303;147668;3;0;2018-06-20 05:03:00;7413
804308;154050;3;0;2018-06-20 05:18:00;7413
804309;154050;3;0;2018-06-20 05:18:00;7413
804310;154050;3;0;2018-06-20 05:18:00;7413
804322;150922;3;0;2018-06-20 06:53:00;7413
804345;107395;3;0;2018-06-20 10:56:00;7413
804354;124739;3;0;2018-06-20 11:35:00;7413
804357;154298;3;0;2018-06-20 11:39:00;7413
804370;148138;1;0;2018-06-20 12:29:00;7413
804374;74878;1;0;2018-06-20 13:13:00;7580
804375;58120;1;0;2018-06-20 13:13:00;7580
804376;131478;3;0;2018-06-20 13:20:00;7413
804398;123751;3;0;2018-06-20 15:03:00;7413
804411;97056;3;0;2018-06-20 17:04:00;7413
804412;121882;3;0;2018-06-20 17:04:00;7413
804415;120593;3;0;2018-06-20 17:10:00;7413
804416;120593;3;0;2018-06-20 17:10:00;7413
804422;153622;1;0;2018-06-20 19:17:00;7580
804429;131478;3;0;2018-06-20 21:25:00;7413
804430;133892;3;0;2018-06-20 21:25:00;7413
804434;136709;3;0;2018-06-20 21:41:00;7413
804447;140169;3;0;2018-06-20 23:32:00;7413
804448;133894;3;0;2018-06-20 23:33:00;7413
804472;127977;3;0;2018-06-21 06:18:00;7413
804473;127977;3;0;2018-06-21 06:19:00;7413
804478;120593;3;0;2018-06-21 06:40:00;7413
804497;154311;1;0;2018-06-21 09:03:00;7413
804498;137625;3;0;2018-06-21 09:04:00;7413
804504;154311;1;0;2018-06-21 09:30:00;7413
804505;154311;1;0;2018-06-21 09:31:00;7413
804506;154311;1;0;2018-06-21 09:32:00;7413
804507;154311;1;0;2018-06-21 09:35:00;7413
804510;137728;3;0;2018-06-21 10:38:00;7413
804528;154312;1;0;2018-06-21 12:39:00;7413
804533;154318;1;0;2018-06-21 13:11:00;7413
804534;154318;1;0;2018-06-21 13:11:00;7413
804535;154318;1;0;2018-06-21 13:12:00;7413
804541;146269;3;0;2018-06-21 13:19:00;7413
804548;142285;3;0;2018-06-21 13:42:00;7413
804564;124766;3;0;2018-06-21 13:53:00;7413
804609;121882;3;0;2018-06-21 15:26:00;7413
804634;113212;3;0;2018-06-21 16:34:00;7413
804635;120593;3;0;2018-06-21 16:34:00;7413
804636;120593;3;0;2018-06-21 16:34:00;7572
804637;153887;3;0;2018-06-21 16:42:00;7413
804638;153886;3;0;2018-06-21 16:42:00;7413
804639;154316;3;0;2018-06-21 16:42:00;7413
804640;153887;3;0;2018-06-21 16:42:00;7413
804643;154324;3;0;2018-06-21 16:53:00;7572
804644;148415;3;0;2018-06-21 16:53:00;7572
804649;124612;3;0;2018-06-21 16:57:00;7572
804650;154324;3;0;2018-06-21 16:59:00;7572
804652;153886;3;0;2018-06-21 17:00:00;7572
804657;154326;3;0;2018-06-21 17:07:00;7572
804658;154327;3;0;2018-06-21 17:08:00;7572
804664;123542;3;0;2018-06-21 17:24:00;7413
804665;133894;3;0;2018-06-21 17:24:00;7413
804686;17718;3;0;2018-06-21 18:02:00;7572
804687;72728;3;0;2018-06-21 18:02:00;7572
804691;17718;3;0;2018-06-21 18:05:00;7572
804708;56246;3;0;2018-06-21 19:16:00;7572
804709;92871;3;0;2018-06-21 19:17:00;7413
804710;142124;3;0;2018-06-21 19:18:00;7413
804714;83172;3;0;2018-06-21 19:22:00;7572
804715;83171;3;0;2018-06-21 19:22:00;7572
804716;83174;3;0;2018-06-21 19:22:00;7572
804773;154233;3;0;2018-06-22 03:16:00;7413
804791;150761;1;0;2018-06-22 06:35:00;7528
804792;103427;1;0;2018-06-22 06:36:00;7528
804798;143285;1;0;2018-06-22 07:17:00;7528
804806;154344;3;0;2018-06-22 08:01:00;7413
804812;154347;1;0;2018-06-22 08:51:00;7528
804815;143284;1;0;2018-06-22 09:03:00;7528
804816;152909;1;0;2018-06-22 09:13:00;7528
804821;152909;1;0;2018-06-22 10:03:00;7528
804822;147484;3;0;2018-06-22 10:35:00;7413
804823;140172;3;0;2018-06-22 10:35:00;7413
804824;154349;1;0;2018-06-22 10:52:00;7413
804828;153827;3;0;2018-06-22 10:59:00;7420
804829;154146;3;0;2018-06-22 11:01:00;7420
804833;154234;3;0;2018-06-22 11:25:00;7420
804834;154270;3;0;2018-06-22 11:26:00;7420
804835;154272;3;0;2018-06-22 11:29:00;7420
804840;137746;3;0;2018-06-22 11:32:00;7420
804841;92871;3;0;2018-06-22 11:32:00;7413
804842;133897;3;0;2018-06-22 11:33:00;7420
804843;154342;1;0;2018-06-22 11:33:00;7528
804848;124739;3;0;2018-06-22 11:35:00;7420
804849;148069;3;0;2018-06-22 11:36:00;7420
804656;154329;3;0;2018-06-21 17:05:00;7413
804659;154329;3;0;2018-06-21 17:08:00;7572
804661;153887;3;0;2018-06-21 17:10:00;7572
804662;154316;3;0;2018-06-21 17:11:00;7572
804666;133894;3;0;2018-06-21 17:26:00;7572
804667;123542;3;0;2018-06-21 17:26:00;7572
804673;113867;3;0;2018-06-21 17:50:00;7413
804675;113867;3;0;2018-06-21 17:51:00;7413
804688;72728;3;0;2018-06-21 18:03:00;7413
804689;17718;3;0;2018-06-21 18:03:00;7413
804693;72728;3;0;2018-06-21 18:05:00;7572
804694;17718;3;0;2018-06-21 18:05:00;7572
804700;124612;3;0;2018-06-21 18:21:00;7572
804705;31243;3;0;2018-06-21 19:12:00;7572
804706;56246;3;0;2018-06-21 19:15:00;7572
804707;56246;3;0;2018-06-21 19:15:00;7572
804711;133903;3;0;2018-06-21 19:18:00;7413
804712;83172;3;0;2018-06-21 19:19:00;7572
804717;140172;3;0;2018-06-21 19:24:00;7413
804718;137728;3;0;2018-06-21 19:24:00;7413
804724;150922;3;0;2018-06-21 19:39:00;7413
804741;140172;3;0;2018-06-21 23:04:00;7413
804788;154343;1;0;2018-06-22 06:28:00;7528
804789;103427;1;0;2018-06-22 06:31:00;7528
804790;150761;1;0;2018-06-22 06:32:00;7528
804796;121864;3;0;2018-06-22 07:09:00;7413
804797;154233;3;0;2018-06-22 07:15:00;7413
804809;154346;1;0;2018-06-22 08:43:00;7528
804813;154348;1;0;2018-06-22 08:59:00;7528
804814;154348;1;0;2018-06-22 09:01:00;7528
804825;154174;3;0;2018-06-22 10:52:00;7420
804826;147484;3;0;2018-06-22 10:57:00;7413
804827;149183;3;0;2018-06-22 10:57:00;7420
804831;154350;1;0;2018-06-22 11:23:00;7528
804836;127996;3;0;2018-06-22 11:29:00;7420
804837;137737;3;0;2018-06-22 11:31:00;7420
804838;154352;1;0;2018-06-22 11:32:00;7528
804839;154353;3;0;2018-06-22 11:32:00;7413
804844;137733;3;0;2018-06-22 11:33:00;7420
804845;133893;3;0;2018-06-22 11:34:00;7420
804847;142120;3;0;2018-06-22 11:35:00;7420
804852;154349;1;0;2018-06-22 11:37:00;7413
804854;124734;3;0;2018-06-22 11:37:00;7420
804860;154299;3;0;2018-06-22 12:01:00;7413
804861;154298;3;0;2018-06-22 12:01:00;7413
804867;154355;3;0;2018-06-22 12:20:00;7413
804870;103863;3;0;2018-06-22 12:53:00;7413
804871;120684;3;0;2018-06-22 12:53:00;7413
804872;147484;3;0;2018-06-22 12:54:00;7413
804875;109908;3;0;2018-06-22 13:20:00;7420
804876;154316;3;0;2018-06-22 13:23:00;7420
804877;153886;3;0;2018-06-22 13:23:00;7420
804878;56246;3;0;2018-06-22 13:30:00;7420
804888;31505;3;0;2018-06-22 14:27:00;7413
804890;153021;3;0;2018-06-22 14:29:00;7572
804896;118281;1;0;2018-06-22 14:39:00;7324
804897;153181;1;0;2018-06-22 14:43:00;7324
804902;85440;1;0;2018-06-22 14:50:00;7324
804903;71536;1;0;2018-06-22 14:50:00;7324
804907;97056;3;0;2018-06-22 14:52:00;7413
804922;72728;3;0;2018-06-22 15:34:00;7413
804940;123542;3;0;2018-06-22 16:39:00;7413
804947;131193;3;0;2018-06-22 16:43:00;7413
804963;107428;3;0;2018-06-22 16:52:00;7420
804964;154356;3;0;2018-06-22 16:53:00;7420
804973;120593;3;0;2018-06-22 17:28:00;7413
804974;120593;3;0;2018-06-22 17:28:00;7413
804980;127784;3;0;2018-06-22 17:58:00;7413
804981;31505;3;0;2018-06-22 17:58:00;7420
804982;154358;3;0;2018-06-22 17:58:00;7413
804988;154146;3;0;2018-06-22 18:34:00;7413
804993;31505;3;0;2018-06-22 18:42:00;7420
805006;80662;3;0;2018-06-22 19:04:00;7413
805007;61630;3;0;2018-06-22 19:04:00;7413
805008;123980;3;0;2018-06-22 19:04:00;7413
805009;80662;3;0;2018-06-22 19:04:00;7413
805014;123980;3;0;2018-06-22 19:04:00;7413
805015;80662;3;0;2018-06-22 19:04:00;7413
805016;61630;3;0;2018-06-22 19:04:00;7413
805017;123980;3;0;2018-06-22 19:04:00;7413
805022;61630;3;0;2018-06-22 19:04:00;7413
805023;143313;3;0;2018-06-22 19:07:00;7413
805042;46973;3;0;2018-06-22 19:48:00;7413
805046;48448;3;0;2018-06-22 20:16:00;7413
805092;154363;1;1;2018-06-23 00:37:00;7372
805099;153360;1;0;2018-06-23 00:44:00;7372
805102;147677;1;0;2018-06-23 00:46:00;7372
805103;154368;1;1;2018-06-23 00:48:00;7372
805104;151420;1;0;2018-06-23 00:50:00;7372
805105;154369;1;1;2018-06-23 00:52:00;7372
805115;146146;1;0;2018-06-23 01:50:00;7372
805116;146146;1;0;2018-06-23 01:50:00;7372
805117;146146;1;0;2018-06-23 01:51:00;7372
805122;123542;3;0;2018-06-23 02:34:00;7413
805126;154317;3;0;2018-06-23 04:13:00;7413
805134;154239;1;0;2018-06-23 04:19:00;7372
805137;104081;1;0;2018-06-23 04:20:00;7372
805148;154373;1;0;2018-06-23 05:04:00;7372
805153;153110;1;0;2018-06-23 05:07:00;7372
805154;153110;1;0;2018-06-23 05:07:00;7372
804850;133904;3;0;2018-06-22 11:36:00;7420
804851;142125;3;0;2018-06-22 11:37:00;7420
804855;70825;3;0;2018-06-22 11:38:00;7420
804856;140172;3;0;2018-06-22 11:40:00;7420
804857;154350;1;0;2018-06-22 11:41:00;7413
804862;154345;3;0;2018-06-22 12:02:00;7413
804863;154300;3;0;2018-06-22 12:03:00;7413
804873;109908;3;0;2018-06-22 13:09:00;7413
804879;153887;3;0;2018-06-22 13:36:00;7420
804880;154125;3;0;2018-06-22 13:48:00;7420
804881;154040;3;0;2018-06-22 13:54:00;7420
804886;153013;3;0;2018-06-22 14:27:00;7413
804887;153013;3;0;2018-06-22 14:27:00;7413
804891;147337;1;0;2018-06-22 14:33:00;7324
804892;131478;3;0;2018-06-22 14:34:00;7413
804893;153021;3;0;2018-06-22 14:34:00;7420
804894;153373;1;0;2018-06-22 14:36:00;7324
804895;48448;3;0;2018-06-22 14:37:00;7420
804900;137428;1;0;2018-06-22 14:48:00;7324
804901;137161;1;0;2018-06-22 14:48:00;7324
804904;97056;3;0;2018-06-22 14:51:00;7413
804905;85426;1;0;2018-06-22 14:52:00;7324
804909;154088;1;0;2018-06-22 14:55:00;7324
804911;154324;3;0;2018-06-22 14:58:00;7420
804923;17718;3;0;2018-06-22 15:34:00;7413
804948;142124;3;0;2018-06-22 16:43:00;7413
804950;140172;3;0;2018-06-22 16:45:00;7413
804961;148415;3;0;2018-06-22 16:52:00;7413
804962;150951;3;0;2018-06-22 16:52:00;7413
804975;153927;3;0;2018-06-22 17:33:00;7413
804976;113122;1;0;2018-06-22 17:36:00;7413
804977;154182;3;0;2018-06-22 17:55:00;7420
804983;96993;3;0;2018-06-22 17:58:00;7413
805004;123980;3;0;2018-06-22 19:04:00;7413
805005;123980;3;0;2018-06-22 19:04:00;7413
805010;61630;3;0;2018-06-22 19:04:00;7413
805011;123980;3;0;2018-06-22 19:04:00;7413
805012;80662;3;0;2018-06-22 19:04:00;7413
805013;61630;3;0;2018-06-22 19:04:00;7413
805018;80662;3;0;2018-06-22 19:04:00;7413
805019;61630;3;0;2018-06-22 19:04:00;7413
805020;123980;3;0;2018-06-22 19:04:00;7413
805021;80662;3;0;2018-06-22 19:04:00;7413
805033;41719;3;0;2018-06-22 19:31:00;7413
805034;109859;3;0;2018-06-22 19:32:00;7413
805037;149391;3;0;2018-06-22 19:44:00;7413
805055;146268;3;0;2018-06-22 21:09:00;7413
805056;146269;3;0;2018-06-22 21:09:00;7413
804512;127674;1;0;2018-06-21 10:56:00;1031
804516;146040;1;0;2018-06-21 11:05:00;1031
804517;74878;1;0;2018-06-21 11:09:00;7579
804486;137023;1;0;2018-06-21 06:49:00;7579
804487;113726;1;0;2018-06-21 06:49:00;7579
804490;152909;1;0;2018-06-21 07:02:00;7579
804494;153761;1;0;2018-06-21 08:48:00;7579
804495;66138;1;0;2018-06-21 08:48:00;7579
804509;51731;1;0;2018-06-21 10:00:00;7579
804513;127674;1;0;2018-06-21 10:58:00;7579
804514;118127;1;0;2018-06-21 10:58:00;7579
804515;137031;1;0;2018-06-21 11:05:00;1031
804519;74878;1;0;2018-06-21 11:57:00;1031
804520;74878;1;0;2018-06-21 11:59:00;7579
804526;128840;1;0;2018-06-21 12:24:00;7515
804537;153516;1;0;2018-06-21 13:14:00;7515
804544;137023;1;0;2018-06-21 13:23:00;1031
804550;154319;1;0;2018-06-21 13:45:00;7515
804551;153516;1;0;2018-06-21 13:45:00;7515
804552;154320;1;0;2018-06-21 13:47:00;7515
804559;154321;1;0;2018-06-21 13:50:00;7515
804561;154321;1;0;2018-06-21 13:51:00;7515
804567;154322;1;0;2018-06-21 13:55:00;7515
804568;153516;1;0;2018-06-21 13:55:00;7515
804574;154323;1;0;2018-06-21 14:11:00;7515
804575;154323;1;0;2018-06-21 14:13:00;7515
804576;131478;1;0;2018-06-21 14:14:00;7515
804581;112978;1;0;2018-06-21 14:19:00;7515
804582;112978;1;0;2018-06-21 14:20:00;1031
804583;112978;1;0;2018-06-21 14:21:00;7515
804587;154322;1;0;2018-06-21 14:23:00;7515
804588;153516;1;0;2018-06-21 14:23:00;7515
804594;51731;1;0;2018-06-21 14:35:00;7515
804596;71536;1;0;2018-06-21 14:41:00;7515
804601;25809;1;0;2018-06-21 15:01:00;1031
804602;146040;1;0;2018-06-21 15:01:00;1031
804603;137031;1;0;2018-06-21 15:01:00;1031
804605;154323;1;0;2018-06-21 15:06:00;1031
804606;131478;1;0;2018-06-21 15:06:00;1031
804607;131478;1;0;2018-06-21 15:06:00;1031
804613;154325;1;0;2018-06-21 16:02:00;7515
804614;154325;1;0;2018-06-21 16:03:00;7515
804619;118305;1;0;2018-06-21 16:11:00;7515
804627;142285;1;0;2018-06-21 16:19:00;1031
804632;154328;1;0;2018-06-21 16:33:00;7515
804646;147703;1;0;2018-06-21 16:56:00;1031
804647;146406;1;0;2018-06-21 16:56:00;1031
804648;71536;1;0;2018-06-21 16:56:00;7515
804660;154330;1;0;2018-06-21 17:08:00;7515
804668;154330;1;0;2018-06-21 17:44:00;1031
804669;103427;1;0;2018-06-21 17:44:00;1031
804674;113122;1;0;2018-06-21 17:51:00;1031
804676;154325;1;0;2018-06-21 17:54:00;1031
804681;152894;1;0;2018-06-21 17:56:00;7515
804682;154328;1;0;2018-06-21 17:57:00;7515
804683;152893;1;0;2018-06-21 17:59:00;7515
804690;152893;1;0;2018-06-21 18:04:00;7515
804695;118305;1;0;2018-06-21 18:07:00;7515
804701;36214;1;0;2018-06-21 18:29:00;7515
804702;36214;1;0;2018-06-21 18:31:00;7515
804703;146021;1;0;2018-06-21 18:32:00;1031
804713;153516;1;0;2018-06-21 19:20:00;7515
804761;154333;1;0;2018-06-22 03:01:00;1031
804762;153851;1;0;2018-06-22 03:01:00;1031
804768;154341;1;0;2018-06-22 03:09:00;1031
